id,peopleId,movieId,personName,name,peopleType
12301556,295697,8341,John Frederick,American on stagecoach,Actor
12301557,448491,8341,Corrado Solari,Napoleon,Actor
12301558,282491,8341,Michael Harvey,"Yankee, Stagecoach Driver",Actor
12301559,556668,8341,Sergio Leone,,Writer
12301560,621526,8341,Sergio Donati,,Writer
65749328,556668,8341,Sergio Leone,,Director
12331119,258984,10582,Lee Van Cleef,Ryan,Actor
12331120,291057,10582,John Phillip Law,Bill Meceita,Actor
12331121,263889,10582,Anthony Dawson,Burt Cavanaugh,Actor
12331122,666378,10582,Bruno Corazzari,Walcott's Accomplice,Actor
12331123,497058,10582,Richard Watson,Barista,Actor
12493274,501735,29626,Franco Nero,"Sergei Kowalski, The Polish",Actor
12493275,253792,29626,Jack Palance,"Ricciolo (""Curly"")",Actor
12493276,271498,29626,Tony Musante,Paco Roman,Actor
12493277,475421,29626,Giovanna Ralli,Columba,Actor
12493278,539621,29626,Eduardo Fajardo,Alfonso García,Actor
12493279,539627,29626,Lorenzo Robledo,Officer,Actor
12168646,254138,1175,Clint Eastwood,Joe,Actor
12168647,461754,1175,Gian Maria Volonté,Ramón Rojo,Actor
12168648,651970,1175,Wolfgang Lukschy,John Baxter,Actor
12168649,629067,1175,Sieghardt Rupp,Esteban Rojo,Actor
12168650,539609,1175,Aldo Sambrell,Rojo gang member,Actor
12168651,637280,1175,Franco Giraldi,assistant director (as Frank Prestland),Crew
12168652,650195,1175,Mario Caiano,assistant director (uncredited),Crew
65749324,556668,1175,Sergio Leone,,Director
65749879,8185485,1175,Marianne Koch,Marisol,Actor
65749880,473335,1175,Daniel Martin,Julián,Actor
65749882,8031598,1175,Mario Brega,Chico,Actor
65758874,8267536,1175,Adriano Bolzoni,,Writer
68369361,8335902,1175,Joseph Egger,Piripero,Actor
68369362,8254824,1175,Antonio Prieto,Don Benito Rojo,Actor
68369363,8319920,1175,José Calvo,Silvanito ,Actor
68369365,8263852,1175,Margarita Lozano,Consuelo Baxter,Actor
68369368,8311950,1175,Benito Stefanelli,Rubio,Actor
68369370,8610122,1175,Bruno Carotenuto,Antonio Baxter,Actor
68763769,8321632,1175,Mark Lowell,,Writer
68763770,8662750,1175,Víctor Andrés Catena,,Writer
68763773,556668,1175,Sergio Leone,,Writer
68763776,8267536,1175,Adriano Bolzoni,,Writer
69184397,8661595,1175,Jaime Comas Gil,,Writer
12318593,258984,9575,Lee Van Cleef,Jonathan Corbett,Actor
12318594,258656,9575,Walter Barnes,Brokston,Actor
12318595,381023,9575,Nello Pazzafini,Hondo,Actor
12318596,539627,9575,Lorenzo Robledo,Pioneer,Actor
12318597,654860,9575,Sergio Sollima,,Director
12318598,621526,9575,Sergio Donati,,Writer
12318599,654860,9575,Sergio Sollima,,Writer
65741109,7932857,9575,Tomas Milian,Manuel 'Cuchillo' Sanchez,Actor
12252347,651963,5192,Klaus Kinski,Loco (Tigrero),Actor
12252348,269945,5192,Frank Wolff,Sheriff Burnett,Actor
12252349,311874,5192,Vonetta McGee,Pauline,Actor
12252350,380942,5192,Carlo D'Angelo,Governor,Actor
12252351,666378,5192,Bruno Corazzari,Charlie,Actor
12252352,649579,5192,Aldo Ralli,Al's Deputy,Actor
12252353,649583,5192,Bruno Corbucci,,Writer
65677956,7893597,5192,Sergio Corbucci,,Director
12164119,254138,976,Clint Eastwood,Manco,Actor
12164120,258984,976,Lee Van Cleef,Col. Douglas Mortimer,Actor
12164121,461754,976,Gian Maria Volonté,El Indio,Actor
12164122,651963,976,Klaus Kinski,Juan Wild,Actor
12164123,539609,976,Aldo Sambrell,Cuchillio,Actor
12164124,583368,976,Panos Papadopulos,Sancho Perez,Actor
12164125,459277,976,Tomás Blanco,Tucumcari sheriff,Actor
12164126,539627,976,Lorenzo Robledo,"Tomaso, Indio's Traitor",Actor
65749325,556668,976,Sergio Leone,,Director
65755751,556668,976,Sergio Leone,(uncredited),Writer
65755752,621526,976,Sergio Donati,(uncredited),Writer
68369388,8527204,976,Mara Krupp,Mary,Actor
68369389,8245973,976,Luigi Pistilli,Groggy,Actor
68369391,7919598,976,Luis Rodriguez,Manuel,Actor
68369393,8311950,976,Benito Stefanelli,Luke 'Hughie',Actor
69184395,8287783,976,Fulvio Morsella,,Writer
69184396,8267272,976,Luciano Vincenzoni,,Writer
12158411,346743,758,Henry Thomas,Elliott,Actor
12158412,254457,758,Drew Barrymore,Gertie,Actor
12158413,418536,758,Robert MacNaughton,Michael,Actor
12158414,255647,758,Dee Wallace,Mary,Actor
12158415,289946,758,Peter Coyote,Keys,Actor
12158416,279397,758,Erika Eleniak,Pretty Girl,Actor
12158417,352817,758,Sean Frye,Steve,Actor
12158418,261901,758,C. Thomas Howell,Tyler (as Tom Howell),Actor
12158419,256396,758,Steven Spielberg,,Director
12158420,497246,758,Kathleen Kennedy,,Producer
12158421,256396,758,Steven Spielberg,,Producer
66007151,8042822,758,Melissa Mathison,,Writer
69386537,7928309,758,K.C. Martel,Greg,Actor
12206043,308868,2781,David Duchovny,Dr. Ira Kane,Actor
12206044,255177,2781,Julianne Moore,"Dr. Allison Reed, CDC",Actor
12206045,334657,2781,Orlando Jones,Prof. Harry Phineas Block,Actor
12206046,327286,2781,Seann William Scott,Wayne Grey,Actor
12206047,323975,2781,Ted Levine,General Russell Woodman,Actor
12206048,253738,2781,Dan Aykroyd,Governor Lewis,Actor
12206049,255132,2781,Ty Burrell,Colonel Flemming,Actor
12206050,268464,2781,Andrew Bowen,Road Worker,Actor
12206051,295271,2781,Sarah Silverman,Denise,Actor
12206052,252456,2781,Katharine Towne,Nadine,Actor
12206053,304381,2781,Stephanie Hodge,Jill Mason,Actor
12206054,274565,2781,Gregory Itzin,Cartwright,Actor
12206055,362980,2781,Michelle Wolff,Carla,Actor
12206056,252783,2781,Steven Gilborn,Judge Guilder,Actor
12206057,274403,2781,Wayne Duvall,Dr. Paulson,Actor
12206058,290492,2781,Kyle Gass,Officer Drake,Actor
12206059,253359,2781,Jerry Trainor,Tommy,Actor
12206060,292866,2781,Jennifer Savidge,Clare,Actor
12206061,267488,2781,Wendy Braun,Nurse Tate,Actor
12206062,342216,2781,Michael Chapman,Sheriff Long,Actor
12206063,267040,2781,Ethan Suplee,Deke,Actor
12206064,335310,2781,Michael Bower,Danny,Actor
12206065,263729,2781,Mary Pat Gleason,Customer,Actor
12206066,268183,2781,John Cho,Student,Actor
12206067,525315,2781,Chris Wylde,Student,Actor
12206068,635649,2781,Ivan Reitman,,Director
12206069,547383,2781,David Weissman,,Writer
12206070,401089,2781,Don Jakoby,,Writer
12206071,585427,2781,Tom Pollock,,Producer
12206072,635649,2781,Ivan Reitman,,Producer
12206073,316953,2781,David Rodgers,,Producer
12206074,646964,2781,Kenneth Roth,,Director
69023903,275510,2781,Michael McGrady,Fireman ,Actor
69023904,252781,2781,Lee Garlington,Reporter,Actor
12153907,253739,596,Bill Murray,Phil Connors,Actor
12153908,253909,596,Andie MacDowell,Rita Hanson,Actor
12153909,253733,596,Chris Elliott,Larry,Actor
12153910,252910,596,Stephen Tobolowsky,Ned Ryerson,Actor
12153911,304337,596,Brian Doyle-Murray,Buster Green,Actor
12153912,274487,596,Angela Paton,Mrs. Lancaster,Actor
12153913,280893,596,Rick Ducommun,Gus,Actor
12153914,266511,596,Rick Overton,Ralph,Actor
12153915,368809,596,Robin Duke,"Doris, the Waitress",Actor
12153916,252301,596,Willie Garson,Kenny,Actor
12153917,301515,596,Ken Hudson Campbell,Man in Hallway,Actor
12153918,262015,596,Michael Shannon,Fred,Actor
12153919,302628,596,Harold Ramis,Neurologist,Actor
12153920,268768,596,Marita Geraghty,Nancy Taylor,Actor
12153921,390582,596,Les Podewell,Old Man,Actor
12153922,415202,596,Tom Milanovich,State Trooper,Actor
12153923,274593,596,Peggy Roeder,Piano Teacher,Actor
12153924,280670,596,David Pasquesi,Psychiatrist,Actor
12153925,274358,596,Lee R. Sellars,Cop,Actor
12153926,262097,596,Hynden Walch,Debbie,Actor
12153927,291066,596,Barbara Ann Grimes,Flat Tire Lady,Actor
12153928,411645,596,Lucina Paquet,Flat Tire Lady,Actor
12153929,252261,596,Eric Saiet,Buster's Son,Actor
12153930,623045,596,Rob Riley,D.J. (voice),Actor
12153932,302628,596,Harold Ramis,,Director
12153933,302628,596,Harold Ramis,,Producer
12153934,302628,596,Harold Ramis,,Writer
12153935,293819,596,Michael Haley,,Director
12153936,441346,596,Jane Brody,,Producer
12153937,641182,596,Sam Hoffman,,Director
66518595,8456406,184468,Ringo Yu,,Actor
66518596,8481504,184468,Qin Chen,,Actor
66518597,8481505,184468,Zurong Chen,,Actor
66518598,8481506,184468,Jinyou Ding,,Actor
66518599,8481507,184468,Jianmin Gao,,Actor
66518600,8481508,184468,Qiuping Lin,,Actor
66518601,8481509,184468,Hua Wang,,Actor
66518602,8467831,184468,Qiuhua Wu,,Actor
66518603,8481510,184468,Shangyong Xu,,Actor
66518604,8481511,184468,Xiangdong Xu,(as Hsu Hsiang Dong),Actor
66518605,8481512,184468,Rong Yang,,Actor
66518606,8481513,184468,Dalu Yu,,Actor
66518607,8481514,184468,Nailiang Zeng,,Actor
66518608,8481515,184468,Dayong Zhang,,Actor
66518609,8481516,184468,Siu-Ming Tsui,,Writer
66518610,8481517,184468,Nan Ye,,Writer
66518611,8481516,184468,Siu-Ming Tsui,,Director
12179401,435035,1608,Bruce Lee,Lee,Actor
12179402,257739,1608,John Saxon,Roper,Actor
12179403,259091,1608,Ahna Capri,Tania,Actor
12179404,309369,1608,Jim Kelly,Williams,Actor
12179405,520377,1608,Bolo Yeung,Bolo,Actor
12179406,588407,1608,Yuen Biao,Tournament fighter,Actor
12179407,262750,1608,Marlene Clark,Secretary,Actor
12179408,643382,1608,Sammo Hung,Lee's sparring partner in opening scene,Actor
12179409,384640,1608,Jackie Chan,Guard,Actor
12179410,476839,1608,Yuen Wah,Tournament fighter,Actor
12179411,380881,1608,Robert Clouse,,Director
12179412,435035,1608,Bruce Lee,,Producer
65653153,8173239,1608,Roy Chiao,Abbot,Actor
67505245,8021407,1608,Angela Mao,Su Lin (Guest star) (as Angela Mao Ying),Actor
67505246,8032674,1608,Michael Allin,,Writer
12254340,435035,5309,Bruce Lee,Billy Lo,Actor
12254341,253992,5309,Chuck Norris,Colt,Actor
12254342,643382,5309,Sammo Hung,Lo Chen,Actor
12254343,588407,5309,Yuen Biao,Billy Lo,Actor
12254344,280188,5309,Dan Inosanto,Pasqual,Actor
12254345,253961,5309,Kareem Abdul-Jabbar,Hakim,Actor
12254346,280530,5309,Colleen Camp,Ann Morris,Actor
12254347,256509,5309,Dean Jagger,Dr. Land,Actor
12254348,262862,5309,Gig Young,Jim Marshall,Actor
12254349,265041,5309,Hugh O'Brian,Steiner,Actor
12254350,289769,5309,Mel Novak,Stick,Actor
12254351,380881,5309,Robert Clouse,,Director
12254352,380881,5309,Robert Clouse,,Writer
67766328,288715,5309,John Barry,music,Crew
12216818,435035,3286,Bruce Lee,Tang Lung (a.k.a. Dragon),Actor
12216819,253992,3286,Chuck Norris,Colt,Actor
12216820,435035,3286,Bruce Lee,,Director
12216821,435035,3286,Bruce Lee,,Writer
12216822,435035,3286,Bruce Lee,,Producer
65655120,8057110,3286,Nora Miao,Chen Ching Hua,Actor
65655210,8068408,3286,Wei Ping-ao (魏平澳),Ho (as Paul Wei Ping-Ao),Actor
65655211,8062588,3286,Chung-Hsin Huang (黃宗迅),'Uncle' Wang (as Wang Chung Hsin),Actor
12190222,435035,2063,Bruce Lee,Chen Zhen,Actor
12190223,270698,2063,Robert Baker,Petrov,Actor
12190224,384640,2063,Jackie Chan,Student,Actor
12190225,588407,2063,Yuen Biao,Susuki's student who spar with Petrov,Actor
65655118,363172,2063,Feng Tien,Fan,Actor
65655119,8057110,2063,Nora Miao,Yuan Le-erh (as Miao Ker Hsiu),Actor
65655134,8057554,2063,Ying-Chieh Han,Feng Kwai-sher,Actor
65655153,8057583,2063,Lo Wei,,Director
65655205,8068516,2063,James Tien,Fan Chun-hsia,Actor
65655207,8068408,2063,Wei Ping-ao (魏平澳),Interpreter Wu,Actor
65655208,8062588,2063,Chung-Hsin Huang (黃宗迅),Tien,Actor
65655209,8057583,2063,Lo Wei,Inspector,Actor
12185932,288637,1876,Kurt Russell,Jack Burton,Actor
12185933,256880,1876,Kim Cattrall,Gracie Law,Actor
12185934,268482,1876,Dennis Dun,Wang Chi,Actor
12185935,248064,1876,James Hong,Lo Pan,Actor
12185936,385915,1876,Victor Wong,Egg Shen,Actor
12185937,312595,1876,Kate Burton,Margo,Actor
12185938,330489,1876,Donald Li,Eddie Lee,Actor
12185939,289325,1876,Peter Kwong,Rain,Actor
12185940,313438,1876,James Pax,Lightning,Actor
12185941,387269,1876,Suzee Pai,Miao Yin,Actor
12185942,412317,1876,Chao Li Chi,Uncle Chu,Actor
12185943,336315,1876,Jeff Imada,Needles,Actor
12185944,282862,1876,Rummel Mor,Joe Lucky,Actor
12185945,309255,1876,Craig Ng,One Ear,Actor
12185946,309218,1876,June Kyoto Lu,White Tiger,Actor
12185947,282723,1876,Noel Toy,Mrs. O'Toole,Actor
12185948,272035,1876,Jerry Hardin,Pinstripe Lawyer,Actor
12185949,270371,1876,James Lew,Chang Sing #1,Actor
12185950,282952,1876,Jim Lau,Chang Sing #2,Actor
12185951,320494,1876,Kenny Endoso,Chang Sing #3,Actor
12185952,437859,1876,Stuart Quan,Chang Sing #4,Actor
12185953,275141,1876,George Cheung,Chang Sing #6,Actor
12185954,311935,1876,Danny Kwan,Chinese Guard,Actor
12185955,356898,1876,Paul Lee,Chinese Gambler,Actor
12185956,312072,1876,Al Leong,Wing Kong Hatchet Man,Actor
12185957,432304,1876,Gerald Okamura,Wing Kong Hatchet Man,Actor
12185958,446536,1876,Eric Lee,Wing Kong Hatchet Man,Actor
12185959,263601,1876,Bill M. Ryusaki,Wing Kong Hatchet Man,Actor
12185960,329426,1876,Brian Imada,Wing Kong Hatchet Man,Actor
12185961,282850,1876,Nathan Jung,Wing Kong Hatchet Man,Actor
12185962,280188,1876,Dan Inosanto,Wing Kong Hatchet Man,Actor
12185963,386338,1876,Vernon Rieta,Wing Kong Hatchet Man,Actor
12185964,321071,1876,Diana Tanaka,Female Wing Kong Guard,Actor
12185965,338396,1876,John Carpenter,,Director
12185966,313728,1876,Joanna Merlin,,Producer
12185967,282952,1876,Jim Lau,,Producer
12185968,270371,1876,James Lew,,Producer
12185969,267989,1876,Paul Monash,,Producer
12185970,609453,1876,Gary Goldman,,Writer
65658374,7864907,1876,Carter Wong,Thunder,Actor
12143511,282299,223,Liam Neeson,Oskar Schindler,Actor
12143512,327459,223,Ben Kingsley,Itzhak Stern,Actor
12143513,310851,223,Ralph Fiennes,Amon Göth,Actor
12143514,335965,223,Caroline Goodall,Emilie Schindler,Actor
12143515,652973,223,Jonathan Sagall,Poldek Pfefferberg,Actor
12143516,353364,223,Embeth Davidtz,Helen Hirsch,Actor
12143517,270480,223,Mark Ivanir,Marcel Goldberg,Actor
12143518,470509,223,Andrzej Seweryn,Julian Scherner,Actor
12143519,537878,223,Jerzy Nowak,Investor,Actor
12143520,313651,223,Norbert Weisser,Albert Hujar,Actor
12143521,524262,223,Anna Mucha,Danka Dresner,Actor
12143522,614717,223,Piotr Polk,Leo Rosner,Actor
12143523,594782,223,Rami Heuberger,Josef Bau,Actor
12143524,586922,223,Hans-Jörg Assmann,Julius Madritsch,Actor
12143525,583422,223,Hans-Michael Rehberg,Rudolf Höß,Actor
12143526,290698,223,August Schmölzer,Dieter Reeder,Actor
12143527,571397,223,Ludger Pistor,Josef Leipold,Actor
12143528,314442,223,Michael Schneider,Juda Dresner,Actor
12143529,9133411,223,Michael Gordon,Mr. Nussbaum,Actor
12143530,615131,223,Paweł Deląg,Dolek Horowitz,Actor
12143531,633657,223,Wojciech Klata,Lisiek,Actor
12143532,506141,223,Ewa Kolasińska,irrational woman,Actor
12143533,529059,223,Bettina Kupfer,Regina Perlman,Actor
12143534,270581,223,Geno Lechner,Majola,Actor
12143535,589930,223,Beata Rybotycka,Club singer,Actor
12143536,568389,223,Eugeniusz Priwieziencew,Waiter,Actor
12143537,623242,223,Erwin Leder,Waffen-SS officer,Actor
12143538,448394,223,Jochen Nickel,Wilhelm Kunde,Actor
12143539,506123,223,Grzegorz Damięcki,SS Sgt. Kunder,Actor
12143540,473878,223,Olaf Lubaszenko,Auschwitz guard,Actor
12143541,460463,223,Tomasz Dedek,Gestapo officer,Actor
12143542,528988,223,Martin Semmelrogge,Waffen-SS man,Actor
12143543,511276,223,Tadeusz Huk,Gestapo officer,Actor
12143544,461513,223,Alexander Held,SS bureaucrat,Actor
12143545,521048,223,Joachim Paul Assböck,Gestapo clerk Klaus Tauber,Actor
12143546,505963,223,Maciej Orłoś,German clerk,Actor
12143547,540104,223,Marcin Grzymowicz,Czurda’s secretary,Actor
12143548,596441,223,Agnieszka Krukówna,Czurda’s girl,Actor
12143549,269402,223,Jeremy Flynn,Brinnlitz man,Actor
12143550,297627,223,Agnieszka Wagner,Brinnlitz girl,Actor
12143551,537881,223,Maciej Kozłowski,SS guard Zablocie,Actor
12143552,496755,223,Martin Bergmann,SS NCO,Actor
12143553,571559,223,Wilhelm Manske,SS NCO,Actor
12143554,571435,223,Dirk Bender,Clerk at depot,Actor
12143555,545716,223,Maja Ostaszewska,frantic woman,Actor
12143556,448554,223,Thomas Morris,Grun,Actor
12143557,503198,223,Agnieszka Korzeniowska,Ghetto girl,Actor
12143558,511274,223,Edward Linde-Lubaszenko,ksiądz w Brinnlitz,Actor
12143559,461523,223,Alexander Strobele,Montelupich prisoner,Actor
12143560,561226,223,Georges Kern,Depot master,Actor
12143561,571533,223,Michael Schiller,Plaszow SS guard,Actor
12143562,488389,223,Götz Otto,Plaszow guard,Actor
12143563,487873,223,Hubert Kramar,Plaszow SS guard,Actor
12143564,579975,223,Maciej Kowalewski,Boy,Actor
12143565,537884,223,Maria Peszek,young worker,Actor
12143566,256396,223,Steven Spielberg,,Director
12143567,359516,223,Thomas Keneally,,Writer
12143568,513808,223,Steven Zaillian,,Writer
12143569,256396,223,Steven Spielberg,,Producer
12143570,487333,223,Gerald R. Molen,,Producer
12147426,465701,342,Ansel Elgort,Miles ,Actor
12147427,453685,342,Lily James,Debora,Actor
12147428,253995,342,Kevin Spacey,Doc,Actor
12147429,269026,342,Jon Hamm,Jason ,Actor
12147430,278135,342,Jamie Foxx,Leon ,Actor
12147431,632711,342,Eiza González,Monica ,Actor
12147432,316117,342,Jon Bernthal,Griff,Actor
12147433,328264,342,Flea,Eddie ,Actor
12147434,474538,342,Lanny Joon,J.D.,Actor
12147435,385032,342,Sky Ferreira,Baby's Mom,Actor
12147436,469241,342,R. Marcos Taylor,Armie,Actor
12147437,506547,342,Hudson Meek,Young Baby,Actor
12147438,253552,342,Paul Williams,The Butcher,Actor
12147439,278323,342,Big Boi,Restaurant Patron #1,Actor
12147440,325006,342,Killer Mike,Restaurant Patron #2,Actor
12147441,9134328,342,Morgan Brown,Street Preacher,Actor
12147442,255459,342,Walter Hill,Courtroom Interpreter (voice),Actor
12147443,335059,342,Jeff Chase,Jeffrey,Actor
12147444,332022,342,Wilbur Fitzgerald,Judge,Actor
12147445,480209,342,Andy McDermott,Officer Forster,Actor
12147446,620011,342,Allison King,Nice Lady Teller,Actor
12147447,349607,342,Keith Hudson,Diner Cop,Actor
12147450,260239,342,Edgar Wright,Background passerby,Actor
12147451,260239,342,Edgar Wright,,Writer
12147452,260239,342,Edgar Wright,,Director
12147453,301761,342,David Krentz,,Writer
12147454,534855,342,Thomas Ward,,Producer
12147455,409456,342,Dug Rotstein,,Director
12147456,260239,342,Edgar Wright,,Producer
68031476,7909475,342,Viviana Chavez,Diner Waitress,Actor
69048735,9119704,342,Steven B. Price,,Crew
68561579,9080172,330285,Kenshin Dean,Ken,Actor
68561580,7961396,330285,Jun Fubuki,Grandma,Actor
68561581,8310049,330285,Shuna Iijima,Seiko,Actor
68561582,9080173,330285,Jun Nakazawa,Teppei,Actor
68561583,8140449,330285,Issey Ogata,Grandpa,Actor
68561584,9080174,330285,Lianna Swearingen,Rio,Actor
68561585,9080175,330285,Kae Ho,,Writer
68561586,9080175,330285,Kae Ho,,Director
68561587,9080175,330285,Kae Ho,,Producer
68561588,8396846,330285,Hiroko Kawasaki,,Producer
68561589,9080176,330285,Misa Miyagawa,,Producer
12182829,254906,1747,Orson Welles,Charles Foster Kane,Actor
12182830,265661,1747,Joseph Cotten,Jedediah Leland,Actor
12182831,264559,1747,Ray Collins,Jim W. Gettys,Actor
12182832,312098,1747,George Coulouris,Walter Parks Thatcher,Actor
12182833,257419,1747,Agnes Moorehead,Mary Kane,Actor
12182834,256573,1747,Paul Stewart,Raymond,Actor
12182835,265160,1747,Ruth Warrick,Emily Norton Kane,Actor
12182836,264967,1747,Everett Sloane,Mr. Bernstein,Actor
12182837,264451,1747,Fortunio Bonanova,Signor Matiste,Actor
12182838,389802,1747,Gus Schilling,John,Actor
12182839,276226,1747,Philip Van Zandt,Mr. Rawlston,Actor
12182840,258872,1747,Harry Shannon,Jim Kane,Actor
12182886,254906,1747,Orson Welles,,Director
12182887,254906,1747,Orson Welles,,Producer
12182888,273982,1747,Richard Baer,,Producer
12182889,408279,1747,George Schaefer,,Producer
12182890,254906,1747,Orson Welles,,Writer
12182891,359636,1747,John Houseman,contributing writer - uncredited,Crew
65737079,8153544,1747,Herman J. Mankiewicz,,Writer
65960604,8267041,1747,Dorothy Comingore,Susan Alexander Kane,Actor
67999896,460807,287533,Christopher Nolan,,Director
67999897,460807,287533,Christopher Nolan,,Writer
67999898,469909,287533,Cillian Murphy,J. Robert Oppenheimer,Actor
68322265,310756,287533,Matt Damon,Lt. Gen. Leslie Groves,Actor
68322266,327238,287533,Emily Blunt,Katherine 'Kitty' Vissering Oppenheimer,Actor
68322267,255143,287533,Robert Downey Jr.,Lewis Strauss,Actor
68603869,310550,287533,Josh Hartnett,Ernest Lawrence,Actor
68603870,489050,287533,Florence Pugh,Jean Tatlock,Actor
68603874,328078,287533,Rami Malek,David Hill,Actor
68603875,728739,287533,Benny Safdie,Edward Teller,Actor
68635802,503175,287533,Jack Quaid,Richard Feynman,Actor
68663847,526669,287533,Guy Burnet,George Eltenton,Actor
68663848,528926,287533,Danny Deferrari,Enrico Fermi,Actor
68679025,327268,287533,Gary Oldman,Harry S. Truman,Actor
68679026,462667,287533,Dane DeHaan,Kenneth Nichols,Actor
68679027,254097,287533,Matthew Modine,Vannevar Bush,Actor
68679028,620000,287533,Dylan Arnold,Frank Oppenheimer,Actor
68679029,7902194,287533,Alden Ehrenreich,Senate aide,Actor
68679197,275299,287533,David Krumholtz,Isidor Isaac Rabi,Actor
68679198,253927,287533,Kenneth Branagh,Niels Bohr,Actor
68679199,346939,287533,David Dastmalchian,William L. Borden,Actor
68679200,262414,287533,Jason Clarke,Roger Robb,Actor
68679201,312797,287533,Louise Lombard,Ruth Tolman,Actor
68679202,274189,287533,Scott Grimes,Counsel,Actor
68679203,342058,287533,Christopher Denham,Klaus Fuchs,Actor
68679204,453267,287533,James D'Arcy,Patrick Blackett,Actor
68679205,248213,287533,Josh Peck,Kenneth Bainbridge,Actor
68679206,452642,287533,Gustaf Skarsgård,Hans Bethe,Actor
68984709,327465,287533,Casey Affleck,Boris Pash,Actor
68984710,355483,287533,Tom Conti,Albert Einstein,Actor
69055529,294057,287533,Matthias Schweighöfer,Werner Heisenberg,Actor
69082331,8421980,287533,Emma Thomas,,Producer
69082334,472474,287533,Charles Roven,,Producer
69082339,460807,287533,Christopher Nolan,,Producer
12199120,254934,2466,Peter O'Toole,T.E. Lawrence,Actor
12199121,458657,2466,Alec Guinness,Prince Feisal,Actor
12199122,254179,2466,Anthony Quinn,Auda abu Tayi,Actor
12199123,297135,2466,Jack Hawkins,General Allenby,Actor
12199124,289842,2466,Omar Sharif,Sherif Ali,Actor
12199125,256655,2466,José Ferrer,Turkish Bey,Actor
12199126,258423,2466,Anthony Quayle,Colonel Harry Brighton,Actor
12199127,270048,2466,Claude Rains,Mr. Dryden,Actor
12199128,339325,2466,Arthur Kennedy,Jackson Bentley,Actor
12199129,594563,2466,Donald Wolfit,General Murray,Actor
12199130,278296,2466,Gamil Ratib,Majid,Actor
12199131,381104,2466,Michel Ray,Farraj,Actor
12199132,404695,2466,Zia Mohyeddin,Tafas,Actor
12199133,362596,2466,Howard Marion-Crawford,Medical Officer,Actor
12199134,404715,2466,Jack Gwillim,Club Secretary,Actor
12199135,323144,2466,Hugh Miller,R.A.M.C. Colonel,Actor
12199159,636076,2466,David Lean,,Director
12199160,339641,2466,Michael Wilson,,Writer
12199161,632010,2466,Sam Spiegel,,Producer
12199163,253793,2466,John Palmer,,Producer
4516134,278683,131091,Damon Lindelof,,Writer
4516135,460439,131091,Craig Zobel,,Director
4516136,303583,131091,Betty Gilpin,Crystal,Actor
4516137,397139,131091,Glenn Howerton,Richard,Actor
4516138,297647,131091,Ike Barinholtz,Staten Island,Actor
65449512,267040,131091,Ethan Suplee,Gary,Actor
65449513,282267,131091,Hilary Swank,Athena,Actor
65464857,7876709,131091,Nick Cuse,,Writer
65464858,334674,131091,Emma Roberts,Yoga Pants,Actor
65465784,276163,131091,Amy Madigan,Ma,Actor
65479733,274403,131091,Wayne Duvall,Don,Actor
65479734,252968,131091,Justin Hartley,Trucker Shane,Actor
65479735,394798,131091,Macon Blair,Fauxnvoy,Actor
65479736,315911,131091,Reed Birney,Pop,Actor
65479737,330407,131091,Teri Wyble,Liberty,Actor
65479739,317306,131091,Kate Nowlin,Big Red,Actor
65479741,311181,131091,Sturgill Simpson,Vanilla Nice,Actor
65479742,300649,131091,Jim Klock,Captain O’Hara,Actor
65479743,476176,131091,Usman Ally,Crisis Mike,Actor
65479746,347971,131091,Christopher Berry,Target,Actor
65479748,279450,131091,J.C. MacKenzie,Paul,Actor
65479749,331859,131091,Steve Coulter,The Doctor,Actor
65479750,371303,131091,Dean J. West,Martin,Actor
65479752,459327,131091,Sylvia Grace Crim,Dead Sexy,Actor
65479755,472022,131091,Jason Kirkpatrick,Randy,Actor
65479756,8122497,131091,Hannah Alline,Flight Attendant / Kelly,Actor
12158273,254198,751,Jim Carrey,Joel Barish,Actor
12158274,278695,751,Kate Winslet,Clementine Kruczynski,Actor
12158275,310480,751,Kirsten Dunst,Mary Svevo,Actor
12158276,296974,751,Mark Ruffalo,Stan Fink,Actor
12158277,273363,751,Elijah Wood,Patrick,Actor
12158278,462574,751,Tom Wilkinson,Dr. Howard Mierzwiak,Actor
12158279,279114,751,Jane Adams,Carrie Eakin,Actor
12158280,290452,751,David Cross,Rob Eakin,Actor
12158281,255351,751,Deirdre O'Connell,Hollis Mierzwiak,Actor
12158282,555946,751,Thomas Jay Ryan,Frank,Actor
12158283,338297,751,Debbon Ayer,Joel's Mother,Actor
12158284,338502,751,Josh Flitter,Young Bully,Actor
12158285,317456,751,Amir Ali Said,Young Bully,Actor
12158286,327236,751,Michel Gondry,,Director
12158287,432796,751,Charlie Kaufman,,Writer
12158289,327236,751,Michel Gondry,,Writer
12158290,655680,751,Pierre Bismuth,,Writer
12158291,432796,751,Charlie Kaufman,,Producer
12317526,265010,9496,Ellen Burstyn,Sara Goldfarb,Actor
12317527,310997,9496,Jared Leto,Harry Goldfarb,Actor
12317528,327492,9496,Jennifer Connelly,Marion Silver,Actor
12317529,266747,9496,Marlon Wayans,Tyrone C. Love,Actor
12317530,296566,9496,Christopher McDonald,Tappy Tibbons,Actor
12317531,254849,9496,Louise Lasser,Ada,Actor
12317532,334197,9496,Marcia Jean Kurtz,Rae,Actor
12317533,312636,9496,Janet Sarno,Mrs. Pearlman,Actor
